,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_male,gender_nan,gender_female,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
53,9wlPDaqFmBIISHwRsFlyr56qGpewUz9FBHr9aSbPWqA=,0,17.0,33.0,male,9.0,2007-10-14,1,0,0,3398.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,4520.3177166666665,33423.94331666667,658.0,5660.0,1306.0,9126.0,1104.0,8225.0,1043.0,7855.0,0.666156202143951,0.7823800131492439,0.8208269525267994,0.881108919570458,0.11868300153139356,0.07571772956388341,26.0,25.5,True,True,False,True,False,3.4611927386421644,5570.657219444445,0.8114514210079995
54,HPWI85bXK7yIBmkd4QgrEVuAz1uBcEv2KLE8ZV4vTNI=,0,13.0,,,4.0,2016-08-17,0,1,0,168.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,486.5739,2485.914616666667,68.0,415.0,137.0,764.0,114.0,608.0,107.0,546.0,0.6496350364963503,0.5615183246073299,0.8175182481751825,0.7657068062827225,0.11678832116788321,0.14267015706806283,12.0,6.5,True,True,,False,,3.5516343065693428,414.3191027777778,1.1743940762996303
55,Pag30gog2uRo/1kshbZZSZYwz9+41oEQbZJl+kY9Z5o=,0,1.0,,,7.0,2016-01-21,0,1,0,377.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
56,ZhrdBRL7xT3zY8xMvm8DNcDVd8nqKttlHI1+efU1Lyg=,1,4.0,17.0,male,9.0,2006-11-18,1,0,0,3728.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,1013.7360000000001,3631.287433333333,328.0,1370.0,374.0,1621.0,238.0,854.0,201.0,668.0,0.25133689839572193,0.012954966070326958,0.6149732620320856,0.486119679210364,0.32085561497326204,0.42504626773596543,12.0,13.833333333333334,True,True,False,False,False,2.7105240641711235,605.2145722222222,1.6750026296917673
57,DIbeAeOGUNHYunCK32bmgFrG2nCkq11xHsE9PIFjdVw=,0,1.0,,,7.0,2015-11-14,0,1,0,445.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,36.35243333333333,0.0,14.0,0.0,17.0,0.0,6.0,0.0,4.0,,-0.29411764705882354,,0.35294117647058826,,0.29411764705882354,0.0,0.5,False,False,False,False,False,,6.058738888888889,0.0
58,7Zoo82e266bXJewHvtJdGTGMLS4kvgTho15TRxVHlyU=,1,1.0,,,9.0,2015-04-26,0,1,0,647.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1185.0306833333334,9200.593216666666,610.0,3484.0,719.0,4132.0,281.0,2170.0,228.0,1872.0,-0.2545201668984701,0.014762826718296224,0.35465924895688455,0.48959341723136496,0.5813630041724618,0.425459825750242,13.0,13.833333333333334,True,True,False,False,False,1.648165067222995,1533.4322027777778,0.7727962678667353
59,W434H+szg+Go0vlic5QSnwYpMUpyeo0Qg8x1L44votQ=,1,,,,,,0,1,0,,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
60,R228NjekxRPALfKV0UNcyVMmUnTocfLolFRVeDQQ9zk=,1,13.0,22.0,male,3.0,2013-04-12,1,0,0,1391.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,418.2515,418.2515,176.0,176.0,207.0,207.0,102.0,102.0,86.0,86.0,-0.06763285024154589,-0.06763285024154589,0.4396135265700483,0.4396135265700483,0.43478260869565216,0.43478260869565216,13.0,2.1666666666666665,True,True,False,False,False,2.0205386473429954,69.70858333333334,6.0
61,OXFus76hMYil+CoJWdIxmnYI4mW48+YhDu1j5Z31En8=,0,1.0,,,7.0,2015-10-11,0,1,0,479.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,47.16375,362.40358333333336,12.0,194.0,13.0,231.0,12.0,80.0,12.0,62.0,0.8461538461538461,-0.37662337662337664,0.9230769230769231,0.27705627705627706,0.07692307692307693,0.45454545454545453,1.0,2.1666666666666665,True,False,False,False,False,3.6279807692307693,60.400597222222224,0.7808490672116698
62,EM/2F8ZLpWsdO0JGXAkelpfYd2zYx3LulslPGkhfPAI=,1,6.0,,,3.0,2013-01-21,0,1,0,1472.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,3550.8015666666665,15823.651166666668,950.0,4122.0,1049.0,4831.0,920.0,4113.0,881.0,3839.0,0.7330791229742613,0.6785344649140964,0.8560533841754051,0.8271579383150487,0.09437559580552908,0.11405506106396192,25.0,23.0,True,True,False,True,False,3.384939529710836,2637.275194444445,1.3463902341881544
63,tlTGUI2zhqRH33ILWI5BZVaEz3SSXEESt97NN+O6n7A=,1,5.0,24.0,male,9.0,2015-02-08,1,0,0,724.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1835.9672333333333,10795.872216666667,650.0,3083.0,704.0,3724.0,435.0,2558.0,394.0,2322.0,0.19744318181818182,0.3442534908700322,0.5795454545454546,0.6573576799140709,0.2599431818181818,0.21885069817400646,19.0,20.833333333333332,True,True,False,False,False,2.6079080018939393,1799.3120361111112,1.020371784596876
64,IzCDTt0V/y3pi5xiKIAYEjNFk63NKIbvoF1+rQqjMrg=,1,15.0,32.0,male,9.0,2015-03-13,1,0,0,691.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,5210.1642833333335,27753.503966666663,1189.0,5973.0,1398.0,7438.0,1218.0,6485.0,1150.0,6118.0,0.7131616595135909,0.7128260285022856,0.8419170243204578,0.8409518687819306,0.08011444921316166,0.07125571390158644,28.0,28.166666666666668,True,True,True,True,False,3.72687001669051,4625.583994444444,1.126379780280933
65,aIEA2O6X+xGyzCIsKlnXTYTKyN9KyqiRpIRDwlY/vEk=,0,1.0,,,7.0,2016-11-07,0,1,0,86.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,424.52331666666663,478.70554999999996,82.0,113.0,116.0,163.0,104.0,114.0,100.0,104.0,0.7586206896551724,0.36809815950920244,0.8620689655172413,0.6687116564417178,0.08620689655172414,0.2392638036809816,9.0,1.8333333333333333,True,True,,False,,3.659683764367816,79.78425833333333,5.320890681129558
66,lh1xqclGmUx64SDRB4b/SeTH8rKn4Bu6qYnbAi2DDxo=,1,5.0,37.0,male,9.0,2009-12-10,1,0,0,2610.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,245.58804999999998,1486.54655,67.0,439.0,79.0,472.0,60.0,331.0,48.0,277.0,0.43037974683544306,0.3389830508474576,0.6708860759493671,0.6377118644067796,0.12658227848101267,0.13983050847457626,8.0,5.666666666666667,True,True,False,False,False,3.1087094936708857,247.75775833333333,0.9912426220356166
67,xWfd+c6zZhH/a2+X4MAGYUq5kdF5+FCUtSMVC1M5XTw=,0,1.0,,,7.0,2016-01-04,0,1,0,394.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
68,TAzT098QHgIjPOoYuO6Ozg6Pb9Q0sYJSA7I2w9SIn0s=,0,13.0,43.0,female,9.0,2006-07-13,0,0,1,3856.0,129.0,1.0,23.0,False,0.0,False,0.0,False,0.0,0.0,1149.1464666666666,0.0,227.0,0.0,372.0,0.0,290.0,0.0,261.0,,0.5268817204301075,,0.7473118279569892,,0.1693548387096774,0.0,2.5,False,False,False,False,False,,191.5244111111111,0.0
69,4PSheOTFAYQWVZe/xwfD40oL0GnEaSJntSPN0ZskIq8=,0,1.0,,,7.0,2016-02-22,0,1,0,345.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,928.5070166666667,0.0,276.0,0.0,323.0,0.0,233.0,0.0,220.0,,0.42105263157894735,,0.6996904024767802,,0.23839009287925697,0.0,5.166666666666667,False,False,False,False,False,,154.75116944444446,0.0
70,jTlWy/3CFC1U5Gq3D/+jH1ZXkIT3gcIKwQXy1aDAG/0=,0,1.0,,,7.0,2014-12-31,0,1,0,763.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1522.02635,5247.241866666667,326.0,1090.0,483.0,1682.0,379.0,1264.0,342.0,1110.0,0.5424430641821946,0.4619500594530321,0.7577639751552795,0.7104637336504162,0.19254658385093168,0.20154577883472058,28.0,18.166666666666668,True,True,False,True,False,3.1511932712215325,874.5403111111112,1.7403730058666502
71,77ZN1DiGZKJ+fB5uyolDhuRCvjnycdi3ZVnbZqPXfzc=,1,1.0,,,7.0,2016-02-17,0,1,0,350.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
72,IoEIBaEYAhca5VhAwYYeTfKx/bNX+Uks9dylRiNOHyw=,1,13.0,30.0,male,9.0,2012-06-08,1,0,0,1699.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,0.0,3792.7469666666666,0.0,699.0,0.0,1023.0,0.0,876.0,0.0,800.0,,0.6793743890518084,,0.823069403714565,,0.11827956989247312,0.0,10.5,False,False,False,False,False,,632.1244944444444,0.0
73,7GBqGKY/kCeLYlSFQB+1rRwYNJralZjQuhxbMgqNzbg=,0,13.0,21.0,male,9.0,2010-03-07,1,0,0,2523.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1881.6883166666667,13598.372483333336,698.0,4937.0,705.0,5141.0,463.0,3247.0,356.0,2476.0,0.21418439716312057,0.17428515852946896,0.5574468085106383,0.5426959735460027,0.2553191489361702,0.2542306944174285,29.0,29.5,True,True,True,True,False,2.669061442080378,2266.3954138888894,0.8302559673106172
74,bk3aAKE/S4hBv4Hvd0fgTTdUZECzN6ku+7AYcYkhXjM=,0,1.0,,,7.0,2011-05-06,0,1,0,2098.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1840.8587833333331,9042.343566666668,545.0,2799.0,658.0,3403.0,441.0,2168.0,395.0,1530.0,0.31458966565349544,0.21833676168086982,0.6443768996960486,0.5812518366147517,0.25227963525835867,0.27769615045548046,29.0,25.666666666666668,True,True,False,True,False,2.7976577254305974,1507.0572611111113,1.2214922623285855
75,UplEU4H8T0KZ5oeKRktVKIG7iwRNNIPAH5Ewk+yYDLY=,1,22.0,18.0,male,7.0,2012-10-01,1,0,0,1584.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,711.3555166666666,6674.666083333333,261.0,2340.0,294.0,2649.0,173.0,1606.0,124.0,1256.0,0.08843537414965986,0.1385428463571159,0.5,0.5322763306908267,0.30612244897959184,0.2929407323518309,20.0,22.666666666666668,True,True,False,False,False,2.419576587301587,1112.4443472222222,0.6394526777388228
76,lWW0LaPsWTvjymBnlZafwxPV2/aDJiRjG/OTivqvaBU=,1,1.0,,,7.0,2013-10-21,0,1,0,1199.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
77,uvtfy30om+eK2503dbgMEitGCObgnjemXe2Cc9jx7yM=,0,13.0,40.0,female,9.0,2006-11-26,0,0,1,3720.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,13.377016666666666,2404.102100000001,10.0,568.0,13.0,776.0,2.0,593.0,0.0,567.0,-0.6923076923076923,0.5103092783505154,0.15384615384615385,0.7461340206185567,0.8461538461538461,0.20618556701030927,1.0,7.166666666666667,True,False,False,False,False,1.029001282051282,400.6836833333335,0.03338547892787081
78,spvfh2c9dlaHouwkNWOYj3UYPGmScjGcwlmhuL4g0I4=,0,1.0,,,4.0,2016-06-16,0,1,0,230.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,0.0,3976.987183333333,0.0,1145.0,0.0,1312.0,0.0,1087.0,0.0,1020.0,,0.6303353658536586,,0.801829268292683,,0.13490853658536586,0.0,11.0,False,False,False,False,False,,662.8311972222222,0.0
79,8hsvFZGZx5J/FaORrJ+ZEbM3nbDVMoJWTCFhZ2dlYMo=,0,4.0,34.0,female,7.0,2013-01-29,0,0,1,1464.0,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,4.69525,1419.1550833333333,2.0,474.0,2.0,523.0,1.0,324.0,1.0,246.0,0.0,0.16634799235181644,0.5,0.5468451242829828,0.5,0.27151051625239003,1.0,5.333333333333333,True,False,False,False,False,2.347625,236.5258472222222,0.019850896023167777
80,OMeME8JAA22Cge3ibbZXGb0DmHTjL5MVZmz5vnF1Fzc=,1,1.0,,,7.0,2013-11-22,0,1,0,1167.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,140.33763333333334,376.3453666666667,33.0,92.0,35.0,116.0,33.0,89.0,31.0,85.0,0.8285714285714286,0.5,0.8857142857142857,0.7327586206896551,0.05714285714285714,0.19827586206896552,4.0,2.1666666666666665,True,False,False,False,False,4.009646666666667,62.72422777777778,2.2373752265317295
81,1bEEdc5QZnoHuAevJFOVXVIwYTGBuEWU9J8D05yeBTY=,0,1.0,,,7.0,2015-01-24,0,1,0,739.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3669.479999999999,24264.950716666666,935.0,5842.0,1001.0,6915.0,888.0,5863.0,823.0,5427.0,0.7432567432567433,0.6621836587129428,0.8561438561438561,0.8143167028199566,0.07892107892107893,0.10151843817787419,28.0,29.5,True,True,True,True,False,3.665814185814185,4044.1584527777777,0.9073531719509095
82,lxlCLR3qM0HtlaLXktEPOdo7kB/YaaJPu5mjrmqBWx4=,0,22.0,33.0,female,3.0,2014-09-27,0,0,1,858.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,14.791116666666666,994.3052166666665,4.0,245.0,5.0,327.0,4.0,241.0,2.0,218.0,0.6,0.4525993883792049,0.8,0.7155963302752294,0.2,0.20795107033639143,1.0,4.333333333333333,True,False,False,False,False,2.958223333333333,165.7175361111111,0.08925498781703733
83,q019GPEyKRwNB/Yq6kgwMFuMWpAk+vZDQZ8BR2A2x/k=,0,,,,,,0,1,0,,100.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
84,1gCEao8HoeNKd+Ks19YJOnW8sXbIvZOvjPd+eyTsHGE=,1,5.0,46.0,female,9.0,2011-02-01,0,0,1,2192.0,180.0,0.0,36.0,False,0.0,False,0.0,False,0.0,562.9331333333333,3234.3929500000004,139.0,813.0,153.0,901.0,124.0,728.0,103.0,654.0,0.6013071895424836,0.5971143174250833,0.7908496732026143,0.7891231964483907,0.13725490196078433,0.16870144284128746,5.0,10.666666666666666,True,True,False,False,False,3.6793015250544663,539.0654916666667,1.0442759591100395
85,0b6K5jEB1LPfAK+BLaE2QKna8Vl3wePjnm+bSgxA3gc=,0,3.0,26.0,male,9.0,2004-11-20,1,0,0,4456.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,8165.374633333334,26501.908383333335,1851.0,5896.0,2098.0,7076.0,1921.0,6216.0,1833.0,5911.0,0.8164918970448046,0.7381288863764839,0.9008579599618685,0.8596664782362917,0.07340324118207817,0.10005652911249294,29.0,25.333333333333332,True,True,False,True,False,3.891980282809025,4416.984730555556,1.8486309397556635
86,m70iTe2+Ooi6xy/vvFGg8tiGkiFsAGAc7noENnt7f1Y=,1,18.0,24.0,male,9.0,2010-03-12,1,0,0,2518.0,137.53846153846155,0.0,6.0,False,0.0,False,0.0,False,0.0,1393.2661166666667,9199.891166666666,229.0,1570.0,367.0,2477.0,328.0,2189.0,304.0,2069.0,0.7574931880108992,0.742834073475979,0.8637602179836512,0.8591037545417844,0.08719346049046321,0.08074283407347597,14.0,18.0,True,True,False,False,False,3.7963654405086285,1533.3151944444444,0.9086625644321481
87,7yV2+2UUnegdZ0cYcXLYV9hqG5ntR4X/bhimPas+Ko0=,0,14.0,20.0,male,3.0,2012-06-16,1,0,0,1691.0,149.0,1.0,31.0,False,0.0,False,0.0,False,0.0,746.5589,8835.874466666664,276.0,2125.0,333.0,2908.0,183.0,2197.0,143.0,1991.0,0.03003003003003003,0.4769601100412655,0.4804804804804805,0.7214580467675378,0.38738738738738737,0.20529573590096287,22.0,19.833333333333332,True,True,False,True,False,2.2419186186186186,1472.645744444444,0.5069507740177116
88,ntyuGT8TDb0Xuug+adVrHLSzoAw9Qfc+nsdtsGjFFZw=,1,15.0,36.0,female,9.0,2007-04-10,0,0,1,3585.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,2949.4186666666665,9660.021483333338,605.0,2207.0,1014.0,2883.0,745.0,2366.0,695.0,2260.0,0.4467455621301775,0.6240027748872702,0.7120315581854043,0.8033298647242456,0.24358974358974358,0.1567811307665626,24.0,15.666666666666666,True,True,False,True,False,2.908696909927679,1610.0035805555563,1.8319329859185312
89,wOz2ieZgJ4MfLVh5B9mqtC1dTT9Ea8zfB0qb04X2Qas=,1,1.0,,,7.0,2014-07-17,0,1,0,930.0,149.0,1.0,41.0,True,1.0,False,0.0,True,1.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
90,EzSsYX9vn6CDfDXmsxJxWE+ayjW9n7tNDnl39OJCnHU=,0,13.0,40.0,female,7.0,2011-12-22,0,0,1,1868.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1639.1284833333332,13793.910666666667,12.0,124.0,727.0,6282.0,726.0,6211.0,726.0,6200.0,0.9972489683631361,0.976758993950971,0.9986244841815681,0.9880611270296084,0.001375515818431912,0.01002865329512894,12.0,14.5,True,True,False,False,False,2.2546471572673084,2298.985111111111,0.7129791643327059
91,vcy16swuIgFv22qEdx/3iuoKd9JPizZbL/PzDvVgnzo=,1,5.0,39.0,female,3.0,2014-11-26,0,0,1,798.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
92,hwnAT7is78P4pHy+1qCIiT8XEzEQ9dhd7vX61ydK334=,1,1.0,,,7.0,2013-05-09,0,1,0,1364.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
93,ruIFHqMKBWAeTvFORtw0692I+Th8HlW8USDPhvwTUvI=,0,9.0,23.0,female,9.0,2013-12-12,0,0,1,1147.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,2202.425,14519.118666666667,579.0,4520.0,823.0,5779.0,516.0,3542.0,466.0,3156.0,0.22721749696233293,0.19397819691988233,0.6002430133657352,0.581069389167676,0.2976913730255164,0.30524312164734385,24.0,26.5,True,True,True,True,False,2.6760935601458082,2419.853111111111,0.9101482192812622
94,A8HN2lFYreSv4n49r3bhCdvm4zyzFLy2X5dWvKLYFuU=,0,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
95,42DbX4xfHEN64ppzXCLXOQ3a5RfDoqpXTiKqbizZKBo=,0,1.0,,,7.0,2016-08-30,0,1,0,155.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,820.8970666666665,820.8970666666665,169.0,169.0,222.0,222.0,198.0,198.0,193.0,193.0,0.7702702702702703,0.7702702702702703,0.8783783783783784,0.8783783783783784,0.0945945945945946,0.0945945945945946,10.0,1.6666666666666667,True,True,,False,,3.697734534534534,136.81617777777777,6.0
96,1oJ3CGrhegjp0ADPQ/hee/pIjGCKidSGjarbzEXqaKk=,0,1.0,,,7.0,2014-04-23,0,1,0,1015.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,954.5026499999999,4528.7233,235.0,1259.0,267.0,1500.0,228.0,1054.0,215.0,944.0,0.6966292134831461,0.37133333333333335,0.8426966292134831,0.6686666666666666,0.11235955056179775,0.264,13.0,16.0,True,True,False,False,False,3.574916292134831,754.7872166666666,1.2645983250952868
97,fivyvw9bPf8zpQRm44lRgVsKqgD9FMIzCKkbiubL3SY=,1,22.0,26.0,female,9.0,2015-05-23,0,0,1,620.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,2345.305833333333,16805.865866666667,111.0,838.0,619.0,4364.0,570.0,3982.0,533.0,3744.0,0.8093699515347335,0.8020164986251146,0.8885298869143781,0.8895508707607699,0.048465266558966075,0.05705774518790101,24.0,25.5,True,True,False,True,False,3.788862412493268,2800.9776444444446,0.8373168696955126
98,mQhpMrnQnkCR3i9sdJ9vp3VvURSfRqPvqwMujnusYPM=,0,1.0,,,7.0,2016-02-26,0,1,0,341.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,844.8341666666666,5381.6734,231.0,1305.0,326.0,2180.0,213.0,1401.0,182.0,1226.0,0.24233128834355827,0.2353211009174312,0.588957055214724,0.5926605504587156,0.22085889570552147,0.2582568807339449,18.0,18.666666666666668,True,True,False,False,False,2.5915158486707566,896.9455666666667,0.9419012681074255
99,eYZfLX44IH1C7yLgJjhd4AhDm0oNQSDbnt+TELgXfb4=,0,1.0,,,7.0,2016-10-06,0,1,0,118.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1439.1191,3164.6327166666665,422.0,912.0,442.0,951.0,345.0,762.0,326.0,710.0,0.5361990950226244,0.5678233438485805,0.755656108597285,0.7665615141955836,0.16515837104072398,0.14616193480546794,18.0,9.833333333333334,True,True,,False,,3.2559255656108594,527.4387861111111,2.7285044973860395
100,eQnW80s2OAinuB4orylguX6W7ZdIyt3tZwXmUnwM0cY=,0,1.0,,,7.0,2013-05-10,0,1,0,1363.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
101,isiltnwKaItyZaEa/tjTAK0eo9i39fxQGihxpHj/Qio=,1,5.0,31.0,female,9.0,2007-06-05,0,0,1,3529.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,814.2934833333333,8831.3964,164.0,2235.0,257.0,2759.0,190.0,2113.0,185.0,2028.0,0.46303501945525294,0.5150416817687568,0.7237354085603113,0.7491844871330192,0.22957198443579765,0.2109459949256977,12.0,15.833333333333334,True,True,False,False,False,3.1684571335927365,1471.8994,0.553226316508678
102,L1unbIBcRLv72AxBBtlr77oa6Uxe3KxCBJoca7sAJSk=,1,1.0,,,7.0,2014-04-13,0,1,0,1025.0,0.0,0.0,35.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
103,mfLCDKPJJCSpYnbJMp6GNc4gAcdI6znn+IsVgNJrRjM=,0,22.0,26.0,male,9.0,2006-01-03,1,0,0,4047.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,4406.445633333334,20664.887383333335,1352.0,6194.0,1467.0,6759.0,1022.0,4747.0,947.0,4295.0,0.37014314928425357,0.370764906051191,0.6734832992501704,0.6684420772303595,0.267211997273347,0.2228140257434532,30.0,28.833333333333332,True,True,True,True,False,3.0037120881617816,3444.1478972222226,1.2794008169298492
104,I55Jj88JRlWSD6qm/5C+gvx/iQDlI0FWXdORkn9ZDv0=,1,,,,,,0,1,0,,129.0,1.0,30.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
105,Pn1Tobe1+4uf/yGcntDcN4HuxVMK2NWjvOkoYAI95bw=,0,15.0,34.0,female,3.0,2012-09-30,0,0,1,1585.0,180.0,0.0,29.0,True,1.0,False,0.0,True,1.0,5856.3358333333335,31231.739016666666,1441.0,8023.0,1706.0,9817.0,1429.0,7812.0,1375.0,7444.0,0.6594372801875733,0.572476316593664,0.8218053927315357,0.7767138637058164,0.1447831184056272,0.18009575226647653,29.0,24.5,True,True,False,True,False,3.4327877100429856,5205.289836111111,1.1250739185944392
106,rHPx7reOcRmaK+yRHSfWZjk5Ntbn6bCf99eKRV+pyeU=,0,1.0,,,7.0,2015-10-15,0,1,0,475.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,6126.1965666666665,25039.77175,1431.0,6477.0,2001.0,8372.0,1572.0,6334.0,1453.0,5871.0,0.5487256371814093,0.4869804108934544,0.7631184407796102,0.7304108934543717,0.17891054472763618,0.20102723363592928,29.0,25.333333333333332,True,True,False,True,False,3.0615674995835414,4173.295291666666,1.4679518554317494
107,KfxDuLKvaGARI16vxWAjQDnNzLft1AWGuudiDrluwJU=,0,1.0,,,7.0,2012-03-22,0,1,0,1777.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,10513.394583333331,38272.30726666666,1349.0,4902.0,3045.0,11382.0,2707.0,9969.0,2589.0,9615.0,0.7596059113300493,0.7350202073449306,0.870607553366174,0.8591635916359164,0.08571428571428572,0.09813740994552803,30.0,24.666666666666668,True,True,False,True,False,3.4526747400109463,6378.717877777777,1.648198710897682
108,RRuyj268G+1krWHS0UHOujz481CKYiQ2qwXt6Mv7MzI=,1,,,,,,0,1,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
109,Dx+TJjncCUe7x1FRU3S2NucNYher44sFW+df7gQYsaY=,1,1.0,,,7.0,2015-11-15,0,1,0,444.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1861.4005166666668,11840.38175,422.0,2408.0,465.0,3199.0,449.0,2799.0,445.0,2661.0,0.9311827956989247,0.7339793685526728,0.9655913978494624,0.8590184432635198,0.034408602150537634,0.09221631759924977,17.0,22.333333333333332,True,True,False,False,False,4.0030118637992835,1973.3969583333335,0.9432468763095413
110,8ITqZ0b3AwgYK5aoW+SobKBGq+dLGsPv705QU+0pkEI=,1,17.0,35.0,female,9.0,2006-06-27,0,0,1,3872.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,3833.009216666666,20574.745583333333,1074.0,5257.0,1414.0,6927.0,968.0,5166.0,935.0,4998.0,0.35714285714285715,0.47740724700447523,0.6725601131541725,0.7316298541937346,0.28854314002828857,0.22477262884365526,28.0,23.166666666666668,True,True,False,True,False,2.7107561645450255,3429.124263888889,1.1177807864914584
111,mwF38OMaUvX8iCmSKmxpL99JLU/8/B2zD/w8Oy7DJ84=,0,3.0,52.0,male,9.0,2007-09-02,1,0,0,3440.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,2184.0160833333334,11979.891083333332,221.0,1677.0,359.0,2322.0,350.0,2233.0,344.0,2201.0,0.935933147632312,0.9147286821705426,0.9610027855153204,0.9530577088716624,0.019498607242339833,0.025839793281653745,20.0,22.666666666666668,True,True,False,False,False,6.08361025998143,1996.6485138888886,1.0938410381902959
112,VI/gnF5ExD+sCe0m3JNn5kWhOhzCSxEghb4AzUGFnF0=,1,1.0,,,7.0,2014-02-23,0,1,0,1074.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,1819.1336833333332,0.0,454.0,0.0,466.0,0.0,445.0,0.0,427.0,,0.8884120171673819,,0.9334763948497854,,0.02575107296137339,0.0,3.0,False,False,False,False,False,,303.1889472222222,0.0
