,msno,is_churn,city,age,gender,registered_via,registration_init_time,gender_nan,gender_female,gender_male,total_days_since_joined,cost_per_month,on_auto_renew,payment_method_latest,churn_returned_in_past,churn_returned_num_times,churned_full_in_past,churned_full_num_times,churned_any_in_past,churned_any_num_times,total_mins_last_month,total_mins_last_6_months,num_unique_last_month,num_unique_last_6_months,num_songs_started_last_month,num_songs_started_last_6_months,num_songs_listened_last_month,num_songs_listened_last_6_months,num_songs_finished_last_month,num_songs_finished_last_6_months,songs_affinity_nps_last_month,songs_affinity_nps_last_6_months,songs_percent_loved_last_month,songs_percent_loved_last_6_months,songs_percent_disliked_last_month,songs_percent_disliked_last_6_months,active_days_L30_last_month,active_days_L30_last_6_months_avg,is_MAU_last_month,is_WAU_last_month,is_WAU_last_6_months,is_DAU_last_month,is_DAU_last_6_months,avg_min_per_song,last_6_months_avg_monthly_mins,last_month_vs_6_month_avg
54,dPLx71tv3TMVhwxn5xuX/7sbI/b410LuoYRaf5Dg4w0=,0,1.0,,,7.0,2016-11-12,1,0,0,81.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1023.1143833333334,3387.155916666666,299.0,926.0,325.0,1141.0,246.0,845.0,221.0,760.0,0.48615384615384616,0.44609991235758106,0.7292307692307692,0.7055214723926381,0.1753846153846154,0.19807186678352323,14.0,7.166666666666667,True,True,,False,,3.1480442564102566,564.525986111111,1.8123424049640864
55,XOdGQhzv0OK2UhFlrGzLAMCJVGHxV5Bq+I7hZ3m0hqo=,0,1.0,,,7.0,2016-03-13,1,0,0,325.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,3011.1442666666667,15102.778283333331,537.0,2405.0,927.0,4539.0,743.0,3675.0,691.0,3461.0,0.56957928802589,0.5950649922890504,0.7680690399137001,0.7854152897113902,0.15641855447680691,0.15311742674597928,29.0,27.0,True,True,True,True,False,3.248267817331895,2517.1297138888885,1.1962610627699994
56,Cs7xxe1QuCyXsG2BaZshoZPfC9tZ7nKCpPm9H4ih0BQ=,0,8.0,24.0,male,3.0,2013-03-12,0,0,1,1422.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,1298.3098833333331,9322.81856666667,381.0,3526.0,484.0,4014.0,308.0,2235.0,227.0,1944.0,0.22520661157024793,0.0931738913801694,0.5888429752066116,0.5363726955655207,0.3140495867768595,0.40956651718983555,22.0,19.666666666666668,True,True,False,True,False,2.682458436639118,1553.8030944444452,0.8355691193918864
57,jzMel8+AGD95GKqPul4RoQqiMt1i/aB3sC+TTZWIp1k=,0,1.0,,,7.0,2011-05-31,1,0,0,2073.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,910.7050166666668,2804.311166666667,200.0,696.0,276.0,902.0,234.0,672.0,212.0,586.0,0.6630434782608695,0.442350332594235,0.8152173913043478,0.697339246119734,0.13043478260869565,0.18736141906873613,15.0,11.0,True,True,False,False,False,3.299655857487923,467.3851944444445,1.9485106235536036
58,K6k4PB8QWzbs8HRXxtSFtUYMPUR1jsW6+2w4AzNOLeo=,0,6.0,27.0,female,9.0,2014-04-18,0,1,0,1020.0,149.0,1.0,37.0,True,1.0,False,0.0,True,1.0,562.9279166666668,3970.38865,215.0,1499.0,261.0,1807.0,127.0,918.0,82.0,686.0,-0.08045977011494253,-0.0387382401770891,0.4329501915708812,0.45323741007194246,0.421455938697318,0.3923630326508024,16.0,17.666666666666668,True,True,False,False,False,2.156811941251597,661.7314416666667,0.8506893903195095
59,aGz2v1npqAgF6bk3QevxV1R0CopOE6ZGcd/VGj0LA2k=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
60,7Hv6u6n00v/o3IT3hW00N2h/UnnCqYJTt4UZYwz8Jns=,1,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
61,DbZe6ulPlxUO6+J5gTm/9gBf+O4uSZr1kfyR/bhF2u0=,0,13.0,24.0,,9.0,2012-02-21,1,0,0,1807.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,495.05146666666667,495.05146666666667,110.0,110.0,184.0,184.0,128.0,128.0,109.0,109.0,0.358695652173913,0.358695652173913,0.6630434782608695,0.6630434782608695,0.22282608695652173,0.22282608695652173,15.0,2.5,True,True,False,False,False,2.6904971014492753,82.50857777777777,6.0
62,iyKTMWuhbnja2jQRIP9+IaFpIEgHVqfLe8EdTn+WeWY=,0,4.0,27.0,female,3.0,2012-08-23,0,1,0,1623.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,83.49558333333334,1331.2017333333336,29.0,425.0,29.0,463.0,21.0,334.0,15.0,288.0,0.3103448275862069,0.3930885529157667,0.5862068965517241,0.67170626349892,0.27586206896551724,0.23326133909287258,4.0,7.0,True,False,False,False,False,2.879158045977012,221.8669555555556,0.3763317665952558
63,FmyjhUAF+MsTAyHB29rqON5k0ud593zT/UiVdsSyC3Q=,1,16.0,,female,3.0,2014-12-09,0,1,0,785.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,200.86885,200.86885,21.0,21.0,62.0,62.0,59.0,59.0,59.0,59.0,0.9032258064516129,0.9032258064516129,0.9516129032258065,0.9516129032258065,0.03225806451612903,0.03225806451612903,5.0,0.8333333333333334,True,True,False,False,False,3.239820161290323,33.478141666666666,6.0
64,TTkCzCVYAWjmG7xKG9LTK1Q0cmzIAxJJoZtCWm2ajRg=,0,4.0,23.0,male,7.0,2015-08-31,0,0,1,520.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,5483.609116666667,37863.1178,1771.0,13073.0,2011.0,14419.0,1274.0,8807.0,1184.0,8206.0,0.2466434609646942,0.20230251751161663,0.6131277971158627,0.5915112004993411,0.33664843361511687,0.3526596851376656,30.0,30.333333333333332,True,True,True,True,False,2.7268071191778556,6310.519633333333,0.8689631655214618
65,cmzigyPN7miG2RQXpIDoD80JXC5xUJ6iHM6eo+7EXyg=,0,22.0,32.0,male,9.0,2005-12-13,0,0,1,4068.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
66,uUSd47kE4U4ki4kbYoI7/kd32bbLkRTswUj6Pbnx0u0=,0,1.0,,,9.0,2015-07-12,1,0,0,570.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,5280.870333333334,16170.756633333334,1327.0,4317.0,1514.0,4860.0,1347.0,4098.0,1287.0,3895.0,0.7575957727873184,0.6633744855967079,0.8678996036988111,0.820164609053498,0.083223249669749,0.1205761316872428,26.0,19.5,True,True,False,True,False,3.488025319242625,2695.1261055555556,1.959414931437789
67,GCkjZ1JMJYOTxYm56+qmr54ZbxxlcUA6EnOL1r6hQts=,0,,,,,,1,0,0,,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
68,kLHu44DNC+GqBk8MNiHgeEEhLPg4WfNMHG1tiwLpwfY=,0,1.0,,,7.0,2015-07-18,1,0,0,564.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
69,W6aBdhWgxzGmMET7+cjMFUIDMYUggit69ILAwzwIgCI=,0,1.0,,,7.0,2014-05-25,1,0,0,983.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2044.6966833333333,12025.3017,425.0,3277.0,594.0,3560.0,557.0,3266.0,544.0,3167.0,0.8619528619528619,0.8179775280898877,0.9242424242424242,0.900561797752809,0.04208754208754209,0.05786516853932584,26.0,23.0,True,True,False,True,False,3.442250308641975,2004.21695,1.0201972812041797
70,v1QeoqZaC62+efLjC4agp2fqUW6t+oT3S56t8IWRpQ0=,0,1.0,,,7.0,2016-10-05,1,0,0,119.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
71,WWuM9LI0fqbzDQ/Z2CnSODfFsNDShu8CIAK9bh5atYI=,0,1.0,,,7.0,2016-11-10,1,0,0,83.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,112.97168333333333,450.98384999999996,27.0,119.0,34.0,144.0,27.0,106.0,27.0,101.0,0.5882352941176471,0.4444444444444444,0.7941176470588235,0.7083333333333334,0.11764705882352941,0.2013888888888889,6.0,3.1666666666666665,True,True,,False,,3.322696568627451,75.163975,1.5030030454527363
72,V3MFtLsR0VM0DHR6rfjVQkaLYb5ENDfUQB0iwKqHyiU=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
73,amyKdBid1IlW3zcVp3HTnYt2rcb2IWDZMMGrpADuwG8=,0,1.0,,,3.0,2013-01-26,1,0,0,1467.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,3279.4909333333335,5869.478966666667,788.0,1443.0,894.0,1597.0,749.0,1333.0,716.0,1281.0,0.6588366890380313,0.6512210394489668,0.8210290827740492,0.8165309956167814,0.1319910514541387,0.13462742642454603,16.0,6.0,True,True,False,False,False,3.6683343773303507,978.2464944444445,3.352417771960213
74,/v9fxvnmvVsKt6Oef/5FMaNsDOAiBjm0cetIQZX87Tk=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
75,0ktQkJCZG7e9wYjgFq20uTHARKzljl09t0x8+as3Eo4=,0,1.0,,,7.0,2013-05-22,1,0,0,1351.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,268.33368333333334,1648.9159833333335,65.0,499.0,68.0,547.0,62.0,386.0,58.0,368.0,0.7794117647058824,0.38391224862888484,0.8676470588235294,0.6782449725776966,0.04411764705882353,0.21755027422303475,8.0,7.166666666666667,True,True,False,False,False,3.946083578431373,274.8193305555556,0.9764003237723077
76,stTTYUaApakz7MOBNey91k4zsneeArHVYJ0Na/MDG2w=,0,4.0,50.0,female,7.0,2011-06-29,0,1,0,2044.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1085.6463833333332,11091.660166666667,321.0,3049.0,338.0,3255.0,263.0,2632.0,253.0,2520.0,0.5414201183431953,0.6018433179723502,0.7633136094674556,0.7932411674347158,0.1952662721893491,0.16774193548387098,18.0,25.0,True,True,False,False,False,3.211971548323471,1848.6100277777778,0.5872771255267902
77,KpXqcXcp/JuKreZW+yk994daEmaU/UMxeAKGsXPArU8=,1,,,,,,1,0,0,,149.0,1.0,33.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
78,FQNzUMi8XEFi8GHWeEBlsac7HsQtNHl85lm1xsJSAMM=,0,13.0,68.0,male,3.0,2012-08-29,0,0,1,1617.0,129.0,1.0,30.0,False,0.0,False,0.0,False,0.0,1925.7897166666664,6726.446566666668,660.0,2225.0,694.0,2344.0,446.0,1558.0,379.0,1293.0,0.23631123919308358,0.2606655290102389,0.5936599423631124,0.5959897610921502,0.27953890489913547,0.24360068259385664,30.0,17.0,True,True,False,True,False,2.7749131364073003,1121.074427777778,1.7178071936615442
79,+HTUl2fvBUeifb/Z8bCf5aANldGWY4MasbbmlckyPxI=,0,,,,,,1,0,0,,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
80,lnr9i1GF+HEayUuj/PELumaBQfnNd7HdyXy9uaQeX1I=,0,5.0,19.0,male,9.0,2014-08-27,0,0,1,889.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,783.8885666666666,6499.351616666666,160.0,837.0,334.0,2191.0,180.0,1562.0,154.0,1329.0,0.041916167664670656,0.3865814696485623,0.5029940119760479,0.673664993153811,0.40718562874251496,0.21725239616613418,18.0,22.833333333333332,True,True,False,False,False,2.346971756487026,1083.2252694444444,0.7236616323294424
81,r/Bwoc33R/N/wZJK/MLxnDRqjsRFK7t/UGMw7mGnE9w=,0,1.0,,,7.0,2016-11-19,1,0,0,74.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,0.0,2.2934166666666664,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,,-1.0,,0.0,,0.9090909090909091,0.0,0.16666666666666666,False,False,,False,,,0.38223611111111105,0.0
82,W0btln+yJ6QhgWjdl3/6yK+CNrxPK2P0UqyFe7v9eis=,0,1.0,,,7.0,2012-03-10,1,0,0,1789.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1244.1247666666668,7447.012216666667,279.0,1877.0,322.0,2106.0,297.0,1777.0,283.0,1650.0,0.8105590062111802,0.6552706552706553,0.8881987577639752,0.8114909781576448,0.049689440993788817,0.12298195631528964,18.0,17.0,True,True,False,False,False,3.863741511387164,1241.1687027777778,1.0023816777544208
83,7+52z20GKPQxVlSPwS5ivzueD+e2jrSsf/Hb+u08bRc=,0,5.0,30.0,female,9.0,2014-11-18,0,1,0,806.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,240.7689833333333,39324.99823333334,61.0,9377.0,65.0,10202.0,57.0,9472.0,57.0,9281.0,0.7538461538461538,0.850127425994903,0.8769230769230769,0.9216820231327191,0.1076923076923077,0.0612624975495001,5.0,23.666666666666668,True,True,False,False,False,3.7041382051282046,6554.166372222223,0.03673525657721431
84,03u9sDD8OyPOw3RgeEFIWURp0C+S0hCd9LH5kYmfcIc=,0,1.0,,,7.0,2010-12-10,1,0,0,2245.0,129.0,1.0,41.0,False,0.0,False,0.0,False,0.0,2170.6094,12806.084466666665,574.0,3092.0,612.0,3486.0,516.0,3003.0,492.0,2773.0,0.6715686274509803,0.6930579460699943,0.8284313725490197,0.8316121629374641,0.1388888888888889,0.0981067125645439,16.0,21.166666666666668,True,True,False,False,False,3.5467473856209146,2134.347411111111,1.016989731240619
85,jnDm20LholMYUGDuzPmEDRermAx0uwtsUecjAVTP+lA=,0,17.0,23.0,female,7.0,2014-11-18,0,1,0,806.0,149.0,1.0,39.0,False,0.0,False,0.0,False,0.0,886.9639833333333,5332.693833333334,199.0,1256.0,249.0,1512.0,240.0,1388.0,236.0,1352.0,0.9116465863453815,0.8234126984126984,0.9477911646586346,0.9054232804232805,0.01606425702811245,0.057539682539682536,8.0,7.5,True,True,False,False,False,3.5621043507362784,888.7823055555556,0.9979541421888618
86,oL6ZQsW+gJgl6gULO20dj8rZ9Rkre0XVhaOf82kDvxI=,0,15.0,20.0,,9.0,2013-06-15,1,0,0,1327.0,119.25,0.0,38.0,False,0.0,False,0.0,False,0.0,341.3041833333334,8004.2297333333345,93.0,1941.0,103.0,2444.0,89.0,1964.0,87.0,1886.0,0.7184466019417476,0.5912438625204582,0.8543689320388349,0.7876432078559739,0.13592233009708737,0.17266775777414076,10.0,19.833333333333332,True,True,False,False,False,3.3136328478964407,1334.0382888888892,0.2558428691110532
87,C70uRc0LWrjOS9eS/lbqAJ4LNPNntffvNk8iKAXHB1Y=,0,1.0,,,7.0,2015-10-06,1,0,0,484.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1068.6164,10086.464116666666,302.0,2736.0,316.0,2877.0,257.0,2403.0,225.0,2178.0,0.5822784810126582,0.6343413277719847,0.7689873417721519,0.7990962808481057,0.14873417721518986,0.12408759124087591,19.0,19.166666666666668,True,True,False,False,False,3.3816974683544307,1681.0773527777776,0.6356735448456553
88,guRwNWy6QmSIzCpFgxdssCtm7oi31YoEVwFWoUfpAVQ=,0,1.0,,,7.0,2016-03-04,1,0,0,334.0,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,701.4393833333332,3097.1009,177.0,745.0,183.0,802.0,168.0,732.0,162.0,712.0,0.8032786885245902,0.8092269326683291,0.8852459016393442,0.8965087281795511,0.0546448087431694,0.06733167082294264,14.0,12.5,True,True,False,False,False,3.833002094717668,516.1834833333334,1.3588954431545963
89,MZaQsWkjGpRm3Z1leQxYRJyuX5P6RhLeXljDCPZDadQ=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
90,NSoaXAr1E2Td1/rPn3BF5xR/u7QLv11t6rml9cAgz0Y=,0,8.0,19.0,female,9.0,2010-09-19,0,1,0,2327.0,180.0,1.0,36.0,False,0.0,False,0.0,False,0.0,2496.0663,10884.555800000002,725.0,3397.0,866.0,3768.0,530.0,2403.0,473.0,2226.0,0.1789838337182448,0.24601910828025478,0.5669745958429562,0.60828025477707,0.1235565819861432,0.14331210191082802,27.0,25.666666666666668,True,True,False,True,False,2.882293648960739,1814.0926333333337,1.375931004919833
91,mOzplrGkQPDKNbrBsGsqEIjvM7AhRkMlyAxWEm63lPc=,0,1.0,,,7.0,2015-10-09,1,0,0,481.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
92,HANrbZRlgl4h8OYJrt3rFnmWFswuHmyWAnL4JhZx2Ho=,0,1.0,,,3.0,2014-03-13,1,0,0,1056.0,180.0,1.0,29.0,False,0.0,False,0.0,False,0.0,459.2442166666666,3975.079850000001,81.0,582.0,125.0,1024.0,106.0,926.0,103.0,901.0,0.696,0.798828125,0.848,0.89453125,0.144,0.078125,13.0,11.833333333333334,True,True,False,False,False,3.6739537333333327,662.5133083333335,0.6931848928770573
93,J6rUibnh6QWIEEEgg3MDzT96dyEWl/gaSlW606lm7hk=,1,12.0,30.0,female,9.0,2009-08-05,0,1,0,2737.0,130.82926829268294,0.0,32.0,False,0.0,False,0.0,False,0.0,1392.9644333333335,7445.777583333333,393.0,1939.0,429.0,2195.0,347.0,1826.0,328.0,1709.0,0.5967365967365967,0.6373576309794988,0.7878787878787878,0.8054669703872437,0.18181818181818182,0.14077448747152618,16.0,16.666666666666668,True,True,False,False,False,3.2470033411033414,1240.9629305555554,1.1224867391564468
94,sfnYbjzlVb8nCIfp3KVonVvKUwZSBJWz5QHKFdhOrcs=,0,1.0,,,7.0,2016-12-20,1,0,0,43.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,1095.1449666666667,2564.275666666667,285.0,681.0,320.0,775.0,268.0,615.0,251.0,567.0,0.63125,0.5406451612903226,0.79375,0.7470967741935484,0.125,0.13548387096774195,17.0,4.333333333333333,True,True,,False,,3.4223280208333335,427.3792777777778,2.562466229904819
95,FVQvjQDmyP0TxDYr+S7HOokpXi/QeXdFFss9VW3AbpQ=,0,,,,,,1,0,0,,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
96,ySHWoLAItTCyGtX6EzbcYE0sim1tc6DTzJGYuz0IQXI=,0,15.0,24.0,,9.0,2015-05-27,1,0,0,616.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,14230.449916666666,48863.58308333333,3407.0,11899.0,3832.0,13743.0,3610.0,12351.0,3504.0,11849.0,0.8734342379958246,0.779305828421742,0.9313674321503131,0.8805937568216546,0.04149269311064718,0.07312813796114385,30.0,23.0,True,True,False,True,False,3.7135829636395266,8143.9305138888885,1.7473687787976158
97,lYL6lXnocvedwhHNHuSRtqbV3y3tcl3lHcq243PYAEw=,0,8.0,38.0,male,7.0,2012-02-17,0,0,1,1811.0,149.0,1.0,40.0,True,1.0,False,0.0,True,1.0,45.82438333333334,2681.5233,12.0,424.0,14.0,797.0,11.0,608.0,9.0,489.0,0.42857142857142855,0.4730238393977415,0.6428571428571429,0.7101631116687579,0.07142857142857142,0.15181932245922208,1.0,7.166666666666667,True,False,False,False,False,3.2731702380952385,446.92055,0.10253362333267813
98,hO+cBDyseR29qnLEQ8TmRLWhbRM8pqBafNfVvf6wNoA=,0,13.0,24.0,female,9.0,2013-12-11,0,1,0,1148.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,959.6780166666666,7484.206316666667,219.0,1436.0,243.0,1882.0,226.0,1758.0,218.0,1657.0,0.8477366255144033,0.8475026567481403,0.9176954732510288,0.9133900106269925,0.06584362139917696,0.04782146652497343,23.0,24.5,True,True,False,True,False,3.949292249657064,1247.3677194444444,0.7693625558099982
99,t3g342mpopLk5GmONhBGn4ZttGMkpJq0OUuChPuWuEQ=,0,5.0,32.0,female,9.0,2005-11-04,0,1,0,4107.0,180.0,0.0,29.0,False,0.0,False,0.0,False,0.0,8060.010250000001,36666.51096666667,1793.0,8337.0,2114.0,9512.0,1987.0,8964.0,1953.0,8862.0,0.868968779564806,0.8782590412111018,0.9290444654683065,0.9358704793944491,0.0510879848628193,0.05088309503784693,26.0,21.0,True,True,False,True,False,3.812682237464523,6111.085161111111,1.3189163687803263
100,kPMTkZLTzeHz8NaIQBGbD3wUFNBw7zo13sgSd85ZU/w=,1,1.0,,,4.0,2016-07-12,1,0,0,204.0,149.0,0.0,38.0,False,0.0,False,0.0,False,0.0,1319.53365,8652.993,300.0,1818.0,322.0,2133.0,310.0,2016.0,308.0,1991.0,0.9254658385093167,0.8856071261134553,0.9627329192546584,0.9404594467885607,0.034161490683229816,0.051570557899671826,20.0,22.333333333333332,True,True,False,False,False,4.097930590062112,1442.1655,0.9149668675335806
101,OrB1MFF/bVWFFdrSwYyaSGx5mxXPXC4klGNiLFZr9Po=,1,1.0,,,7.0,2013-09-27,1,0,0,1223.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,296.2184,1420.6419666666666,78.0,398.0,89.0,477.0,71.0,340.0,67.0,304.0,0.5842696629213483,0.40041928721174,0.7865168539325843,0.6876310272536688,0.14606741573033707,0.22851153039832284,9.0,8.333333333333334,True,True,False,False,False,3.328296629213483,236.7736611111111,1.251061450880692
102,oe8pdkJurIztBnhzI3eSQd49uO4UaMWmg4DL2bbf9K4=,0,1.0,,,7.0,2011-06-29,1,0,0,2044.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,865.3095500000001,1984.4103000000002,165.0,374.0,266.0,631.0,192.0,444.0,172.0,403.0,0.41353383458646614,0.3724247226624406,0.6917293233082706,0.6687797147385103,0.22932330827067668,0.24088748019017434,14.0,5.666666666666667,True,True,False,False,False,3.253043421052632,330.73505000000006,2.6163224913718697
103,D2rplEvxhAZiX1WJEKCVNua4yzCybckjMCxADMUmHNM=,1,13.0,31.0,male,9.0,2013-10-13,0,0,1,1207.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,2076.8848333333335,10502.938483333332,704.0,3238.0,860.0,3959.0,502.0,2572.0,452.0,2361.0,0.12790697674418605,0.26597625663046226,0.5441860465116279,0.6163172518312705,0.3325581395348837,0.2639555443293761,27.0,24.166666666666668,True,True,False,True,False,2.4149823643410855,1750.489747222222,1.1864592961078773
104,1No2CnpewLYcXV35N4+P8h3JG1uOpBDRoVRY2lVI+3Q=,0,,,,,,1,0,0,,149.0,1.0,41.0,False,0.0,False,0.0,False,0.0,,,,,,,,,,,,,,,,,,,False,False,,False,,,,
105,rv7Soo3nexS39azxFhxINPuZxXe6Rt7yiVhdPAGspUY=,0,5.0,,,3.0,2013-12-12,1,0,0,1147.0,130.82926829268294,0.0,38.0,False,0.0,False,0.0,False,0.0,4722.623166666667,29640.825483333334,1215.0,5366.0,1595.0,9505.0,1213.0,7837.0,1140.0,7583.0,0.49592476489028214,0.6327196212519727,0.735423197492163,0.8082062072593372,0.20752351097178684,0.15244608100999474,27.0,23.5,True,True,False,True,False,2.960892267502613,4940.137580555555,0.9559699683780007
106,HNzH+gXt3kXNnlPpbXlaIJO2+FqwNJW1V1/tRYpas6E=,0,4.0,,,9.0,2013-08-30,1,0,0,1251.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,2884.3698333333327,18265.233833333335,638.0,4063.0,839.0,5380.0,701.0,4408.0,652.0,4137.0,0.6448152562574494,0.616728624535316,0.8092967818831943,0.7973977695167286,0.12276519666269368,0.1524163568773234,26.0,26.666666666666668,True,True,True,True,False,3.437866309098132,3044.205638888889,0.9474950694809516
107,M9zafE6X+v73KU2sqYcH/aPW3kKTCOOkFieLC6JrUMs=,0,15.0,41.0,male,9.0,2008-03-23,0,0,1,3237.0,149.0,1.0,34.0,False,0.0,False,0.0,False,0.0,5721.368433333332,21475.00616666667,1320.0,6087.0,1770.0,7488.0,1343.0,5014.0,1183.0,4236.0,0.480225988700565,0.2936698717948718,0.7214689265536723,0.6240651709401709,0.19322033898305085,0.2775106837606838,29.0,25.166666666666668,True,True,False,True,False,3.23241154425612,3579.167694444445,1.598519242955281
108,NUCQzI/S8euTepd+aVbtzOjV3BYJrmjLEHBQJ3KqnEM=,0,1.0,,,7.0,2015-11-17,1,0,0,442.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,4.020816666666667,25.800666666666665,5.0,19.0,11.0,29.0,1.0,6.0,0.0,2.0,-0.9090909090909091,-0.6896551724137931,0.0,0.10344827586206896,0.9090909090909091,0.7586206896551724,1.0,0.8333333333333334,True,False,False,False,False,0.3655287878787879,4.300111111111111,0.9350494819255317
109,iOvs/rQ0s4j35AShV8WQTC1g5yY12eOc0UC/2g9SjkU=,0,13.0,31.0,male,9.0,2012-08-06,0,0,1,1640.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,5846.343016666666,34939.57731666667,1366.0,8194.0,1437.0,8556.0,1404.0,8366.0,1391.0,8284.0,0.9498956158663883,0.9509116409537167,0.9728601252609603,0.9731182795698925,0.012526096033402923,0.014025245441795231,21.0,20.666666666666668,True,True,False,False,False,4.068436337276733,5823.262886111112,1.003963436136569
110,//KmmggGssG9w0StyoHfCdmliWi0DYdbgs0eJd7kP3A=,0,1.0,,,7.0,2015-08-01,1,0,0,550.0,99.0,1.0,41.0,False,0.0,False,0.0,False,0.0,895.24315,8761.102099999998,221.0,2545.0,252.0,2955.0,204.0,2021.0,177.0,1684.0,0.5833333333333334,0.3109983079526227,0.7738095238095238,0.6270727580372251,0.12698412698412698,0.24094754653130288,23.0,26.333333333333332,True,True,True,True,False,3.5525521825396824,1460.183683333333,0.6131031049164467
111,r0imfxU5cJweunN85Teib3utODP/uqf4YgjtE7t70w0=,0,7.0,,male,9.0,2016-04-11,0,0,1,296.0,149.0,1.0,40.0,False,0.0,False,0.0,False,0.0,1015.4153666666667,8489.357916666668,226.0,1691.0,281.0,2527.0,250.0,2151.0,239.0,2059.0,0.7686832740213523,0.6846062524732884,0.8790035587188612,0.8333992876929165,0.099644128113879,0.12267510882469332,21.0,20.0,True,True,False,False,False,3.613577817319099,1414.8929861111112,0.7176623084814179
112,EhiuB99YQRyYE0QCP5xG+KI43KSsBAXr7Nbmb9hleao=,0,22.0,,,4.0,2016-08-22,1,0,0,163.0,149.0,1.0,37.0,False,0.0,False,0.0,False,0.0,866.9722666666665,7602.75065,252.0,2734.0,448.0,4487.0,224.0,1923.0,206.0,1772.0,-0.024553571428571428,-0.15957209716960108,0.47544642857142855,0.4118564742589704,0.4732142857142857,0.5569422776911076,7.0,14.0,True,True,,False,,1.9352059523809522,1267.1251083333334,0.6842041570835944
113,mWbYjmf+oUe9py/DZclMOLSYgW0GE2unyJItNnZTWdc=,0,13.0,30.0,female,9.0,2007-02-19,0,1,0,3635.0,180.0,1.0,36.0,True,1.0,False,0.0,True,1.0,2461.3714999999997,20870.352316666667,726.0,5680.0,899.0,7135.0,593.0,5046.0,503.0,4453.0,0.26918798665183535,0.37785564120532583,0.6095661846496107,0.6706377014716188,0.26696329254727474,0.23854239663629992,26.0,25.333333333333332,True,True,False,True,False,2.7378993325917684,3478.3920527777777,0.7076176183286744
